Дата;Номер;Сумма;Статус;Примечание;Комментарий;Контрагент;ИНН/КПП;Организация;ИНН/КПП;Тип документа;Имя файла;Дата;Номер;Сумма;Сумма НДС;Ответственный;Подразделение;Код;Дата;Время;Тип пакета;Идентификатор пакета;Запущено в обработку;Получено контрагентом;Завершено;Увеличение суммы;НДС;Уменьшение суммы;НДС
08.12.2020;10298560-30;442,44;Выполнение завершено успешно;;"Интернет заказ: MI-18888771; Интернет заказ: MI-18888771";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;УпдДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_e8f77159-2cd6-41bd-acc6-e85fea7475b3.xml;08.12.2020;10298560-30;442,44;40,22;;Аптека №7;9;08.12.2020;18:23:32;ДокОтгрВх;bd9420bb-d5e8-4011-8d8d-fe2ccf34ea24;;;;0;0;0;0
08.12.2020;10298560-30;0;Выполнение завершено успешно;;"Интернет заказ: MI-18888771; Интернет заказ: MI-18888771";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_47f4cb01-5620-4ed6-848e-87ec32eeeb46.xml;;;0;0;;Аптека №7;9;08.12.2020;18:23:32;ДокОтгрВх;bd9420bb-d5e8-4011-8d8d-fe2ccf34ea24;;;;0;0;0;0
08.12.2020;10298070-30;2 388,75;Выполнение завершено успешно;;"Интернет заказ: MI-18896496; Интернет заказ: MI-18896496";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_b4666455-def4-4769-9a1f-ab50c52c923d.xml;08.12.2020;10298070-30;2 388,75;265,29;;Аптека №7;9;08.12.2020;18:19:30;ДокОтгрВх;56b6db7f-e10c-41b8-8771-e5818397ec2d;08.12.2020 18:19;08.12.2020 18:21;09.12.2020 12:53;0;0;0;0
08.12.2020;10298070-30;2 388,75;Выполнение завершено успешно;;"Интернет заказ: MI-18896496; Интернет заказ: MI-18896496";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;УпдДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_5479f765-8b1e-4024-8d48-1a54a01430c4.xml;08.12.2020;10298070-30;2 388,75;265,29;;Аптека №7;9;08.12.2020;18:19:30;ДокОтгрВх;56b6db7f-e10c-41b8-8771-e5818397ec2d;;;;0;0;0;0
08.12.2020;10298070-30;0;Выполнение завершено успешно;;"Интернет заказ: MI-18896496; Интернет заказ: MI-18896496";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_455f189f-cf9a-448c-a37a-13053757a632.xml;;;0;0;;Аптека №7;9;08.12.2020;18:19:30;ДокОтгрВх;56b6db7f-e10c-41b8-8771-e5818397ec2d;;;;0;0;0;0
08.12.2020;10298634-30;1 212,25;Выполнение завершено успешно;;"Интернет заказ: AD-18883283; Интернет заказ: AD-18883283";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_2cf74902-ae59-417d-af32-d5568f0ffcb6.xml;08.12.2020;10298634-30;1 212,25;117,5;;Аптека №7;9;08.12.2020;18:10:48;ДокОтгрВх;1c94ba61-47df-4059-bbc0-c65028884be9;08.12.2020 18:10;08.12.2020 18:11;09.12.2020 12:53;0;0;0;0
08.12.2020;10298634-30;0;Выполнение завершено успешно;;"Интернет заказ: AD-18883283; Интернет заказ: AD-18883283";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ПротЦен;ON_PROTCEN_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_28798f37-c991-4f91-b93b-4244de33c1f9.xml;08.12.2020;;0;0;;Аптека №7;9;08.12.2020;18:10:48;ДокОтгрВх;1c94ba61-47df-4059-bbc0-c65028884be9;;;;0;0;0;0
08.12.2020;10298634-30;1 212,25;Выполнение завершено успешно;;"Интернет заказ: AD-18883283; Интернет заказ: AD-18883283";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;УпдДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_c4c67c6a-167c-4111-af0c-0c3874727a0e.xml;08.12.2020;10298634-30;1 212,25;117,5;;Аптека №7;9;08.12.2020;18:10:48;ДокОтгрВх;1c94ba61-47df-4059-bbc0-c65028884be9;;;;0;0;0;0
08.12.2020;10298634-30;0;Выполнение завершено успешно;;"Интернет заказ: AD-18883283; Интернет заказ: AD-18883283";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_f4c082ff-6815-4fce-a720-def53d6d9687.xml;;;0;0;;Аптека №7;9;08.12.2020;18:10:48;ДокОтгрВх;1c94ba61-47df-4059-bbc0-c65028884be9;;;;0;0;0;0
08.12.2020;10298634-30;0;Выполнение завершено успешно;;"Интернет заказ: AD-18883283; Интернет заказ: AD-18883283";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;;Список КИЗов.pdf;;;0;0;;Аптека №7;9;08.12.2020;18:10:48;ДокОтгрВх;1c94ba61-47df-4059-bbc0-c65028884be9;;;;0;0;0;0
08.12.2020;10298555-30;443,54;Выполнение завершено успешно;;"Интернет заказ: AD-18887848; Интернет заказ: AD-18887848";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_1acbefd0-97df-4ede-a1b3-5460ccfcc98f.xml;08.12.2020;10298555-30;443,54;40,32;;Аптека №6;8;08.12.2020;18:10:40;ДокОтгрВх;05987b40-26d1-4aea-bff8-b96b60fe6cdf;08.12.2020 18:10;08.12.2020 18:11;09.12.2020 12:53;0;0;0;0
08.12.2020;10298555-30;443,54;Выполнение завершено успешно;;"Интернет заказ: AD-18887848; Интернет заказ: AD-18887848";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;УпдДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_c449adcb-7a5c-47b4-9749-856ccdb6558f.xml;08.12.2020;10298555-30;443,54;40,32;;Аптека №6;8;08.12.2020;18:10:40;ДокОтгрВх;05987b40-26d1-4aea-bff8-b96b60fe6cdf;;;;0;0;0;0
08.12.2020;10298555-30;0;Выполнение завершено успешно;;"Интернет заказ: AD-18887848; Интернет заказ: AD-18887848";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_a922d79e-f26a-47d3-b34f-efed2ddfc4f1.xml;;;0;0;;Аптека №6;8;08.12.2020;18:10:40;ДокОтгрВх;05987b40-26d1-4aea-bff8-b96b60fe6cdf;;;;0;0;0;0
08.12.2020;10297580-30;1 385,97;Выполнение завершено успешно;;"Интернет заказ: MA-18896641; Интернет заказ: MA-18896641";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_404152a0-8e56-4e00-a6fd-228f97db19bf.xml;08.12.2020;10297580-30;1 385,97;156,24;;Аптека №7;9;08.12.2020;18:06:12;ДокОтгрВх;470c33c6-dc9e-4235-a946-14592c5a456b;08.12.2020 18:06;08.12.2020 18:06;09.12.2020 12:53;0;0;0;0
08.12.2020;10297580-30;1 385,97;Выполнение завершено успешно;;"Интернет заказ: MA-18896641; Интернет заказ: MA-18896641";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;УпдДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_1b151ce5-f409-4562-9204-12c489833ea8.xml;08.12.2020;10297580-30;1 385,97;156,24;;Аптека №7;9;08.12.2020;18:06:12;ДокОтгрВх;470c33c6-dc9e-4235-a946-14592c5a456b;;;;0;0;0;0
08.12.2020;10297580-30;0;Выполнение завершено успешно;;"Интернет заказ: MA-18896641; Интернет заказ: MA-18896641";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_ab14904c-1d8a-4659-9c40-305f2943b61c.xml;;;0;0;;Аптека №7;9;08.12.2020;18:06:12;ДокОтгрВх;470c33c6-dc9e-4235-a946-14592c5a456b;;;;0;0;0;0
08.12.2020;10297580-30;0;Выполнение завершено успешно;;"Интернет заказ: MA-18896641; Интернет заказ: MA-18896641";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;;Список КИЗов.pdf;;;0;0;;Аптека №7;9;08.12.2020;18:06:12;ДокОтгрВх;470c33c6-dc9e-4235-a946-14592c5a456b;;;;0;0;0;0
08.12.2020;10297257-30;6 395,00;Выполнение завершено успешно;;"Интернет заказ: AD-18871000; Интернет заказ: AD-18871000";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_2850d502-4c13-4a30-9c27-64324b780246.xml;08.12.2020;10297257-30;6 395,00;645,11;;Аптека №6;8;08.12.2020;18:03:25;ДокОтгрВх;090972d9-5c19-413d-be56-dd7734dc05b9;08.12.2020 18:03;08.12.2020 18:06;09.12.2020 12:53;0;0;0;0
08.12.2020;10297257-30;0;Выполнение завершено успешно;;"Интернет заказ: AD-18871000; Интернет заказ: AD-18871000";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ПротЦен;ON_PROTCEN_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_0a77fa93-d19e-4cfc-9e44-64079cbe15eb.xml;08.12.2020;;0;0;;Аптека №6;8;08.12.2020;18:03:25;ДокОтгрВх;090972d9-5c19-413d-be56-dd7734dc05b9;;;;0;0;0;0
08.12.2020;10297257-30;6 395,00;Выполнение завершено успешно;;"Интернет заказ: AD-18871000; Интернет заказ: AD-18871000";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;УпдДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_6ea3c16c-983c-4c65-aadc-41d7756ef704.xml;08.12.2020;10297257-30;6 395,00;645,11;;Аптека №6;8;08.12.2020;18:03:25;ДокОтгрВх;090972d9-5c19-413d-be56-dd7734dc05b9;;;;0;0;0;0
08.12.2020;10297257-30;0;Выполнение завершено успешно;;"Интернет заказ: AD-18871000; Интернет заказ: AD-18871000";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_35d1bb13-919b-45c0-9208-90d795cb5638.xml;;;0;0;;Аптека №6;8;08.12.2020;18:03:25;ДокОтгрВх;090972d9-5c19-413d-be56-dd7734dc05b9;;;;0;0;0;0
08.12.2020;10297257-30;0;Выполнение завершено успешно;;"Интернет заказ: AD-18871000; Интернет заказ: AD-18871000";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;;Список КИЗов.pdf;;;0;0;;Аптека №6;8;08.12.2020;18:03:25;ДокОтгрВх;090972d9-5c19-413d-be56-dd7734dc05b9;;;;0;0;0;0
08.12.2020;10295987-30;484,13;Выполнение завершено успешно;;"Интернет заказ: AD-18887333; Интернет заказ: AD-18887333";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;УпдДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_019a517b-7043-4235-9a99-94def6dcddab.xml;08.12.2020;10295987-30;484,13;0;;Аптека №6;8;08.12.2020;17:56:39;ДокОтгрВх;97cce8b7-d56e-4819-be44-45fc60873c4b;08.12.2020 17:56;08.12.2020 18:01;09.12.2020 12:52;0;0;0;0
08.12.2020;10295987-30;0;Выполнение завершено успешно;;"Интернет заказ: AD-18887333; Интернет заказ: AD-18887333";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_02cdb51d-d8db-4dc2-8830-101080ffaa69.xml;;;0;0;;Аптека №6;8;08.12.2020;17:56:39;ДокОтгрВх;97cce8b7-d56e-4819-be44-45fc60873c4b;;;;0;0;0;0
08.12.2020;10298376-30;561,23;Выполнение завершено успешно;;"Интернет заказ: MA-18867628; Интернет заказ: MA-18867628";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_d09e5baa-6a9f-4c1a-9a3e-c261bda474dc.xml;08.12.2020;10298376-30;561,23;51,02;;Аптека №7;9;08.12.2020;17:56:18;ДокОтгрВх;e19b5ebb-0810-463d-8a3c-fa0379fe39b3;08.12.2020 17:56;08.12.2020 18:01;09.12.2020 12:52;0;0;0;0
08.12.2020;10298376-30;561,23;Выполнение завершено успешно;;"Интернет заказ: MA-18867628; Интернет заказ: MA-18867628";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;УпдДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_426f4b4c-2d42-4c94-9205-af8fd13722fe.xml;08.12.2020;10298376-30;561,23;51,02;;Аптека №7;9;08.12.2020;17:56:18;ДокОтгрВх;e19b5ebb-0810-463d-8a3c-fa0379fe39b3;;;;0;0;0;0
08.12.2020;10298376-30;0;Выполнение завершено успешно;;"Интернет заказ: MA-18867628; Интернет заказ: MA-18867628";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_1735cc16-ba2c-4015-ae36-9df28ae43a80.xml;;;0;0;;Аптека №7;9;08.12.2020;17:56:18;ДокОтгрВх;e19b5ebb-0810-463d-8a3c-fa0379fe39b3;;;;0;0;0;0
08.12.2020;10298376-30;0;Выполнение завершено успешно;;"Интернет заказ: MA-18867628; Интернет заказ: MA-18867628";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;;Список КИЗов.pdf;;;0;0;;Аптека №7;9;08.12.2020;17:56:18;ДокОтгрВх;e19b5ebb-0810-463d-8a3c-fa0379fe39b3;;;;0;0;0;0
08.12.2020;10297246-30;452,3;Выполнение завершено успешно;;"Интернет заказ: AM-18870671; Интернет заказ: AM-18870671";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_d193dca1-7b22-42f1-b34d-7f01d175d525.xml;08.12.2020;10297246-30;452,3;41,12;;Аптека №7;9;08.12.2020;17:43:25;ДокОтгрВх;4aafb5fa-35bf-4a58-9f55-bbc752f1065a;08.12.2020 17:43;08.12.2020 17:45;09.12.2020 12:52;0;0;0;0
08.12.2020;10297246-30;452,3;Выполнение завершено успешно;;"Интернет заказ: AM-18870671; Интернет заказ: AM-18870671";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;УпдДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_15769ee8-c313-4982-b434-2e4154bd58cd.xml;08.12.2020;10297246-30;452,3;41,12;;Аптека №7;9;08.12.2020;17:43:25;ДокОтгрВх;4aafb5fa-35bf-4a58-9f55-bbc752f1065a;;;;0;0;0;0
08.12.2020;10297246-30;0;Выполнение завершено успешно;;"Интернет заказ: AM-18870671; Интернет заказ: AM-18870671";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_e2eb9a40-b23d-446b-9118-64776998b348.xml;;;0;0;;Аптека №7;9;08.12.2020;17:43:25;ДокОтгрВх;4aafb5fa-35bf-4a58-9f55-bbc752f1065a;;;;0;0;0;0
08.12.2020;10296471-30;451,71;Выполнение завершено успешно;;"Интернет заказ: AD-18855056; Интернет заказ: AD-18855056";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_28596068-3472-4f87-938e-68add9c05f4a.xml;08.12.2020;10296471-30;451,71;55,16;;Аптека №7;9;08.12.2020;17:25:27;ДокОтгрВх;9aa88e74-eb54-41be-83bd-dcace1827a37;08.12.2020 17:25;08.12.2020 17:25;09.12.2020 12:52;0;0;0;0
08.12.2020;10296471-30;0;Выполнение завершено успешно;;"Интернет заказ: AD-18855056; Интернет заказ: AD-18855056";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ПротЦен;ON_PROTCEN_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_13c796ad-8b73-41a5-9606-c18886ad999c.xml;08.12.2020;;0;0;;Аптека №7;9;08.12.2020;17:25:27;ДокОтгрВх;9aa88e74-eb54-41be-83bd-dcace1827a37;;;;0;0;0;0
08.12.2020;10296471-30;451,71;Выполнение завершено успешно;;"Интернет заказ: AD-18855056; Интернет заказ: AD-18855056";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;УпдДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_b7634da3-4980-4a7b-bae8-0fb44f22dec4.xml;08.12.2020;10296471-30;451,71;55,16;;Аптека №7;9;08.12.2020;17:25:27;ДокОтгрВх;9aa88e74-eb54-41be-83bd-dcace1827a37;;;;0;0;0;0
08.12.2020;10296471-30;0;Выполнение завершено успешно;;"Интернет заказ: AD-18855056; Интернет заказ: AD-18855056";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_68a15408-fd36-4737-a2f3-55673d2ec20a.xml;;;0;0;;Аптека №7;9;08.12.2020;17:25:27;ДокОтгрВх;9aa88e74-eb54-41be-83bd-dcace1827a37;;;;0;0;0;0
08.12.2020;10296471-30;0;Выполнение завершено успешно;;"Интернет заказ: AD-18855056; Интернет заказ: AD-18855056";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;;Список КИЗов.pdf;;;0;0;;Аптека №7;9;08.12.2020;17:25:27;ДокОтгрВх;9aa88e74-eb54-41be-83bd-dcace1827a37;;;;0;0;0;0
08.12.2020;БРН00511496;2 108,02;Выполнение завершено успешно;;БРН00511496 на сумму 2 108,02р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОНакл;DP_TOVTORGPR_2BE911035223f7011e2addf005056917125_2BE692ffbaa8a4711e39c98005056917125_20201208_64d7ccfb-3960-11eb-80c7-00e0ed9e2e97.xml;08.12.2020;БРН00511496;2 108,02;191,64;;Аптека №6;8;08.12.2020;17:21:35;ДокОтгрВх;56d09e5f-b857-4032-a72a-bb6662a6bb40;08.12.2020 17:21;08.12.2020 17:25;09.12.2020 13:21;0;0;0;0
08.12.2020;БРН00511496;2 108,02;Выполнение завершено успешно;;БРН00511496 на сумму 2 108,02р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE692ffbaa8a4711e39c98005056917125_20201208_64d7ccfb-3960-11eb-80c7-00e0ed9e2e97.xml;08.12.2020;БРН00511496;2 108,02;191,64;;Аптека №6;8;08.12.2020;17:21:35;ДокОтгрВх;56d09e5f-b857-4032-a72a-bb6662a6bb40;;;;0;0;0;0
08.12.2020;БРН00511496;0;Выполнение завершено успешно;;БРН00511496 на сумму 2 108,02р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_3255510243325701001_4025419873402501001_20201208_64d7ccfb-3960-11eb-80c7-00e0ed9e2e97.xml;;;0;0;;Аптека №6;8;08.12.2020;17:21:35;ДокОтгрВх;56d09e5f-b857-4032-a72a-bb6662a6bb40;;;;0;0;0;0
08.12.2020;БРН00511496;0;Выполнение завершено успешно;;БРН00511496 на сумму 2 108,02р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;ПротЦен;ON_PROTCEN__20201208_64d7ccfb-3960-11eb-80c7-00e0ed9e2e97.xml;08.12.2020;;0;0;;Аптека №6;8;08.12.2020;17:21:35;ДокОтгрВх;56d09e5f-b857-4032-a72a-bb6662a6bb40;;;;0;0;0;0
08.12.2020;БРН00511495;2 454,15;Выполнение завершено успешно;;БРН00511495 на сумму 2 454,15р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОНакл;DP_TOVTORGPR_2BE911035223f7011e2addf005056917125_2BE692ffbaa8a4711e39c98005056917125_20201208_5edad8bf-3960-11eb-80c7-00e0ed9e2e97.xml;08.12.2020;БРН00511495;2 454,15;238,67;;Аптека №6;8;08.12.2020;17:21:34;ДокОтгрВх;a61aa00c-7ef7-40b1-8556-bae45070e970;08.12.2020 17:21;08.12.2020 17:25;09.12.2020 13:20;0;0;0;0
08.12.2020;БРН00511495;2 454,15;Выполнение завершено успешно;;БРН00511495 на сумму 2 454,15р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE692ffbaa8a4711e39c98005056917125_20201208_5edad8bf-3960-11eb-80c7-00e0ed9e2e97.xml;08.12.2020;БРН00511495;2 454,15;238,67;;Аптека №6;8;08.12.2020;17:21:34;ДокОтгрВх;a61aa00c-7ef7-40b1-8556-bae45070e970;;;;0;0;0;0
08.12.2020;БРН00511495;0;Выполнение завершено успешно;;БРН00511495 на сумму 2 454,15р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_3255510243325701001_4025419873402501001_20201208_5edad8bf-3960-11eb-80c7-00e0ed9e2e97.xml;;;0;0;;Аптека №6;8;08.12.2020;17:21:34;ДокОтгрВх;a61aa00c-7ef7-40b1-8556-bae45070e970;;;;0;0;0;0
08.12.2020;БРН00511495;0;Выполнение завершено успешно;;БРН00511495 на сумму 2 454,15р.;Пульс Брянск, ООО;3255510243 / 325701001;ООО Рога и Копыта;4025419873 / 402501001;ПротЦен;ON_PROTCEN__20201208_5edad8bf-3960-11eb-80c7-00e0ed9e2e97.xml;08.12.2020;;0;0;;Аптека №6;8;08.12.2020;17:21:34;ДокОтгрВх;a61aa00c-7ef7-40b1-8556-bae45070e970;;;;0;0;0;0
08.12.2020;10296941-30;681,13;Выполнение завершено успешно;;"Интернет заказ: AM-18895832; Интернет заказ: AM-18895832";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_d7d35af7-f497-43d1-811c-f8a2d21f3cee.xml;08.12.2020;10296941-30;681,13;61,91;;Аптека №7;9;08.12.2020;17:21:10;ДокОтгрВх;a217a459-d8e2-4532-a5df-817be891d9b3;08.12.2020 17:21;08.12.2020 17:25;09.12.2020 12:52;0;0;0;0
08.12.2020;10296941-30;0;Выполнение завершено успешно;;"Интернет заказ: AM-18895832; Интернет заказ: AM-18895832";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ПротЦен;ON_PROTCEN_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_4c149084-184c-4dc7-86d8-72a43098b7ef.xml;08.12.2020;;0;0;;Аптека №7;9;08.12.2020;17:21:10;ДокОтгрВх;a217a459-d8e2-4532-a5df-817be891d9b3;;;;0;0;0;0
08.12.2020;10296941-30;681,13;Выполнение завершено успешно;;"Интернет заказ: AM-18895832; Интернет заказ: AM-18895832";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;УпдДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20201208_76c8eae8-107e-408d-8e45-479de523c80a.xml;08.12.2020;10296941-30;681,13;61,91;;Аптека №7;9;08.12.2020;17:21:10;ДокОтгрВх;a217a459-d8e2-4532-a5df-817be891d9b3;;;;0;0;0;0
