Дата;Номер;Сумма;Статус;Примечание;Комментарий;Контрагент;ИНН/КПП;Организация;ИНН/КПП;Тип документа;Имя файла;Дата;Номер;Сумма;Сумма НДС;Ответственный;Подразделение;Код;Дата;Время;Тип пакета;Идентификатор пакета;Запущено в обработку;Получено контрагентом;Завершено;Увеличение суммы;НДС;Уменьшение суммы;НДС
29.09.2021;8505156-30;0;Выполнение завершено успешно;;"Интернет заказ: AD-49560875; Интернет заказ: AD-49560875";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210929_c71e5d04-e61d-49ae-b03b-452bd7bf1e10.xml;;;0;0;;Аптека №7;9;29.09.2021;12:18:08;ДокОтгрВх;774195d9-b5ee-48a6-9e20-7369982c8314;;;;0;0;0;0
29.09.2021;8502983-30;385,82;Выполнение завершено успешно;;"Интернет заказ: MA-49564953; Интернет заказ: MA-49564953";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;УпдДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210929_dd384a7f-1011-425d-879c-c5a68c231ee5.xml;29.09.2021;8502983-30;385,82;0;;Аптека №7;9;29.09.2021;11:37:12;ДокОтгрВх;b3536eb5-0dd8-4c62-8cb6-886ff0e263bd;29.09.2021 11:37;29.09.2021 11:41;30.09.2021 13:12;0;0;0;0
29.09.2021;8502983-30;0;Выполнение завершено успешно;;"Интернет заказ: MA-49564953; Интернет заказ: MA-49564953";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210929_2e8dc156-adcd-4d54-a151-7e35ff76c550.xml;;;0;0;;Аптека №7;9;29.09.2021;11:37:12;ДокОтгрВх;b3536eb5-0dd8-4c62-8cb6-886ff0e263bd;;;;0;0;0;0
29.09.2021;8502873-30;1 130,90;Выполнение завершено успешно;;"Интернет заказ: MA-49555390; Интернет заказ: MA-49555390";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210929_23c99348-e68b-4548-a485-a2c450330b3d.xml;29.09.2021;8502873-30;1 130,90;121,61;;Аптека №7;9;29.09.2021;11:33:13;ДокОтгрВх;55c21a91-d09e-4712-871d-37571f374056;29.09.2021 11:33;29.09.2021 11:36;30.09.2021 13:12;0;0;0;0
29.09.2021;8502873-30;1 130,90;Выполнение завершено успешно;;"Интернет заказ: MA-49555390; Интернет заказ: MA-49555390";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;УпдДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210929_671cb387-7a77-4713-bca3-f8d2a0dd5560.xml;29.09.2021;8502873-30;1 130,90;121,61;;Аптека №7;9;29.09.2021;11:33:13;ДокОтгрВх;55c21a91-d09e-4712-871d-37571f374056;;;;0;0;0;0
29.09.2021;8502873-30;0;Выполнение завершено успешно;;"Интернет заказ: MA-49555390; Интернет заказ: MA-49555390";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210929_fb4b4f44-9f93-49c6-bb42-d689fb9b07be.xml;;;0;0;;Аптека №7;9;29.09.2021;11:33:13;ДокОтгрВх;55c21a91-d09e-4712-871d-37571f374056;;;;0;0;0;0
29.09.2021;8502272-30;3 413,44;Выполнение завершено успешно;;"Интернет заказ: AM-49548925; Интернет заказ: AM-49548925";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210929_85e86cbe-609b-4029-ba1b-13a17e7a0ab9.xml;29.09.2021;8502272-30;3 413,44;568,91;;Аптека №6;8;29.09.2021;11:20:17;ДокОтгрВх;cfe95574-8333-4fe5-a77f-688b0731643f;29.09.2021 11:20;29.09.2021 11:21;30.09.2021 13:12;0;0;0;0
29.09.2021;8502272-30;3 413,44;Выполнение завершено успешно;;"Интернет заказ: AM-49548925; Интернет заказ: AM-49548925";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;УпдДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210929_c71b9316-fe2d-4c42-8805-4a5b04b9fb98.xml;29.09.2021;8502272-30;3 413,44;568,91;;Аптека №6;8;29.09.2021;11:20:17;ДокОтгрВх;cfe95574-8333-4fe5-a77f-688b0731643f;;;;0;0;0;0
29.09.2021;8502272-30;0;Выполнение завершено успешно;;"Интернет заказ: AM-49548925; Интернет заказ: AM-49548925";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210929_08786412-1cd2-4327-975e-ffcb8cdec351.xml;;;0;0;;Аптека №6;8;29.09.2021;11:20:17;ДокОтгрВх;cfe95574-8333-4fe5-a77f-688b0731643f;;;;0;0;0;0
29.09.2021;8501842-30;0;Выполнение завершено успешно;;"Интернет заказ: MI-49558925; Интернет заказ: MI-49558925";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ПротЦен;ON_PROTCEN_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210929_291b6a0f-22af-49f7-ba32-86fc0529c0ca.xml;29.09.2021;;0;0;;Аптека №7;9;29.09.2021;11:11:05;ДокОтгрВх;627f0c74-6450-4805-b483-ee7c8e670ac3;29.09.2021 11:11;29.09.2021 11:16;30.09.2021 13:12;0;0;0;0
29.09.2021;8501842-30;357,15;Выполнение завершено успешно;;"Интернет заказ: MI-49558925; Интернет заказ: MI-49558925";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210929_d0fed792-7a52-4829-a4cb-1bb35e3cad22.xml;29.09.2021;8501842-30;357,15;54,83;;Аптека №7;9;29.09.2021;11:11:05;ДокОтгрВх;627f0c74-6450-4805-b483-ee7c8e670ac3;;;;0;0;0;0
29.09.2021;8501842-30;357,15;Выполнение завершено успешно;;"Интернет заказ: MI-49558925; Интернет заказ: MI-49558925";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;УпдДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210929_66efcd4d-feac-40bc-a0a3-8412cc356679.xml;29.09.2021;8501842-30;357,15;54,83;;Аптека №7;9;29.09.2021;11:11:05;ДокОтгрВх;627f0c74-6450-4805-b483-ee7c8e670ac3;;;;0;0;0;0
29.09.2021;8501842-30;0;Выполнение завершено успешно;;"Интернет заказ: MI-49558925; Интернет заказ: MI-49558925";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210929_01406b23-6adc-4b47-b719-0d55bc2b321c.xml;;;0;0;;Аптека №7;9;29.09.2021;11:11:05;ДокОтгрВх;627f0c74-6450-4805-b483-ee7c8e670ac3;;;;0;0;0;0
29.09.2021;8501791-30;544,99;Выполнение завершено успешно;;"Интернет заказ: MI-49519294; Интернет заказ: MI-49519294";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210929_7e3c1484-d0ac-4575-95ea-1db039561409.xml;29.09.2021;8501791-30;544,99;90,83;;Аптека №7;9;29.09.2021;11:10:17;ДокОтгрВх;a0b581e6-e62c-4327-93d9-3d284db3f9a8;29.09.2021 11:10;29.09.2021 11:11;30.09.2021 13:12;0;0;0;0
29.09.2021;8501791-30;544,99;Выполнение завершено успешно;;"Интернет заказ: MI-49519294; Интернет заказ: MI-49519294";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;УпдДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210929_766f2013-91c0-448c-8956-5a6b97dbbef4.xml;29.09.2021;8501791-30;544,99;90,83;;Аптека №7;9;29.09.2021;11:10:17;ДокОтгрВх;a0b581e6-e62c-4327-93d9-3d284db3f9a8;;;;0;0;0;0
29.09.2021;8501791-30;0;Выполнение завершено успешно;;"Интернет заказ: MI-49519294; Интернет заказ: MI-49519294";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210929_a495f1a2-0868-4c4d-a7df-f318fb1a343f.xml;;;0;0;;Аптека №7;9;29.09.2021;11:10:17;ДокОтгрВх;a0b581e6-e62c-4327-93d9-3d284db3f9a8;;;;0;0;0;0
29.09.2021;8501554-30;0;Выполнение завершено успешно;;"Интернет заказ: MA-49530415; Интернет заказ: MA-49530415";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ПротЦен;ON_PROTCEN_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210929_8290277f-6999-4b92-90ee-ef599e910d2f.xml;29.09.2021;;0;0;;Аптека №7;9;29.09.2021;11:03:07;ДокОтгрВх;b3d55d62-91f7-4b49-83b3-02f33df1acc5;29.09.2021 11:03;29.09.2021 11:11;30.09.2021 13:12;0;0;0;0
29.09.2021;8501554-30;418,65;Выполнение завершено успешно;;"Интернет заказ: MA-49530415; Интернет заказ: MA-49530415";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210929_dba9b420-d81a-45be-8bc2-ec86ed075f5e.xml;29.09.2021;8501554-30;418,65;54,01;;Аптека №7;9;29.09.2021;11:03:07;ДокОтгрВх;b3d55d62-91f7-4b49-83b3-02f33df1acc5;;;;0;0;0;0
29.09.2021;8501554-30;418,65;Выполнение завершено успешно;;"Интернет заказ: MA-49530415; Интернет заказ: MA-49530415";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;УпдДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210929_cc707719-bfdc-4682-9d8e-d3a245cd888f.xml;29.09.2021;8501554-30;418,65;54,01;;Аптека №7;9;29.09.2021;11:03:07;ДокОтгрВх;b3d55d62-91f7-4b49-83b3-02f33df1acc5;;;;0;0;0;0
29.09.2021;8501554-30;0;Выполнение завершено успешно;;"Интернет заказ: MA-49530415; Интернет заказ: MA-49530415";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210929_af7f7b77-0f9e-4aed-9a85-ed029140031c.xml;;;0;0;;Аптека №7;9;29.09.2021;11:03:07;ДокОтгрВх;b3d55d62-91f7-4b49-83b3-02f33df1acc5;;;;0;0;0;0
29.09.2021;8501371-30;0;Выполнение завершено успешно;;"Интернет заказ: MA-49531529; Интернет заказ: MA-49531529";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ПротЦен;ON_PROTCEN_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210929_a8371c44-9461-49c9-8a60-b68b20011f77.xml;29.09.2021;;0;0;;Аптека №7;9;29.09.2021;10:59:13;ДокОтгрВх;c81f91c6-2086-4ca2-96d2-74d19078d1a0;29.09.2021 10:59;29.09.2021 11:10;30.09.2021 13:12;0;0;0;0
29.09.2021;8501371-30;710,44;Выполнение завершено успешно;;"Интернет заказ: MA-49531529; Интернет заказ: MA-49531529";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210929_3d130fd9-0823-4972-b055-ea6375ba639b.xml;29.09.2021;8501371-30;710,44;97,13;;Аптека №7;9;29.09.2021;10:59:13;ДокОтгрВх;c81f91c6-2086-4ca2-96d2-74d19078d1a0;;;;0;0;0;0
29.09.2021;8501371-30;710,44;Выполнение завершено успешно;;"Интернет заказ: MA-49531529; Интернет заказ: MA-49531529";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;УпдДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210929_c5833e4f-fb1c-41e0-8e96-95d55f51e21f.xml;29.09.2021;8501371-30;710,44;97,13;;Аптека №7;9;29.09.2021;10:59:13;ДокОтгрВх;c81f91c6-2086-4ca2-96d2-74d19078d1a0;;;;0;0;0;0
29.09.2021;8501371-30;0;Выполнение завершено успешно;;"Интернет заказ: MA-49531529; Интернет заказ: MA-49531529";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210929_6cbb8fdd-2f23-4330-bcb2-5479600c62cf.xml;;;0;0;;Аптека №7;9;29.09.2021;10:59:13;ДокОтгрВх;c81f91c6-2086-4ca2-96d2-74d19078d1a0;;;;0;0;0;0
29.09.2021;8500995-30;0;Выполнение завершено успешно;;"Интернет заказ: MA-49503521; Интернет заказ: MA-49503521";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ПротЦен;ON_PROTCEN_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210929_2bd81e09-8d7d-4b5e-9965-93da9667786e.xml;29.09.2021;;0;0;;Аптека №7;9;29.09.2021;10:53:39;ДокОтгрВх;01ff6578-8455-489c-a3a3-906fac85d4f3;29.09.2021 10:53;29.09.2021 10:58;30.09.2021 13:12;0;0;0;0
29.09.2021;8500995-30;289,1;Выполнение завершено успешно;;"Интернет заказ: MA-49503521; Интернет заказ: MA-49503521";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210929_c3738726-105f-4154-a0cc-1ca1c98ff820.xml;29.09.2021;8500995-30;289,1;26,28;;Аптека №7;9;29.09.2021;10:53:39;ДокОтгрВх;01ff6578-8455-489c-a3a3-906fac85d4f3;;;;0;0;0;0
29.09.2021;8500995-30;289,1;Выполнение завершено успешно;;"Интернет заказ: MA-49503521; Интернет заказ: MA-49503521";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;УпдДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210929_93dace01-f551-4887-a790-5f28890f7909.xml;29.09.2021;8500995-30;289,1;26,28;;Аптека №7;9;29.09.2021;10:53:39;ДокОтгрВх;01ff6578-8455-489c-a3a3-906fac85d4f3;;;;0;0;0;0
29.09.2021;8500995-30;0;Выполнение завершено успешно;;"Интернет заказ: MA-49503521; Интернет заказ: MA-49503521";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210929_cfbf1988-39fc-481a-9973-9a9af2d720a5.xml;;;0;0;;Аптека №7;9;29.09.2021;10:53:39;ДокОтгрВх;01ff6578-8455-489c-a3a3-906fac85d4f3;;;;0;0;0;0
29.09.2021;8500260-30;1 125,14;Выполнение завершено успешно;;"Интернет заказ: MA-49519589; Интернет заказ: MA-49519589";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210929_39dd2adb-cadf-45c9-8678-df749d4b685d.xml;29.09.2021;8500260-30;1 125,14;187,52;;Аптека №7;9;29.09.2021;10:32:26;ДокОтгрВх;63489628-c50d-4896-b375-27aca939a05a;29.09.2021 10:32;29.09.2021 10:58;30.09.2021 13:12;0;0;0;0
29.09.2021;8500260-30;1 125,14;Выполнение завершено успешно;;"Интернет заказ: MA-49519589; Интернет заказ: MA-49519589";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;УпдДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210929_616eb849-3c68-40c9-9b62-af19ec625847.xml;29.09.2021;8500260-30;1 125,14;187,52;;Аптека №7;9;29.09.2021;10:32:26;ДокОтгрВх;63489628-c50d-4896-b375-27aca939a05a;;;;0;0;0;0
29.09.2021;8500260-30;0;Выполнение завершено успешно;;"Интернет заказ: MA-49519589; Интернет заказ: MA-49519589";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210929_026c564f-acf8-4fdd-be88-5a74165fe183.xml;;;0;0;;Аптека №7;9;29.09.2021;10:32:26;ДокОтгрВх;63489628-c50d-4896-b375-27aca939a05a;;;;0;0;0;0
29.09.2021;8500200-30;309,57;Выполнение завершено успешно;;"Интернет заказ: AM-49510137; Интернет заказ: AM-49510137";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210929_026365c0-1408-424a-b466-e40f8e6b7b90.xml;29.09.2021;8500200-30;309,57;28,14;;Аптека №7;9;29.09.2021;10:31:26;ДокОтгрВх;da751aa7-db18-4f4c-9962-8f2756559d73;29.09.2021 10:31;29.09.2021 10:58;30.09.2021 13:11;0;0;0;0
29.09.2021;8500200-30;309,57;Выполнение завершено успешно;;"Интернет заказ: AM-49510137; Интернет заказ: AM-49510137";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;УпдДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210929_11cc5cef-cc9b-47a3-a60a-8f2f249326c9.xml;29.09.2021;8500200-30;309,57;28,14;;Аптека №7;9;29.09.2021;10:31:26;ДокОтгрВх;da751aa7-db18-4f4c-9962-8f2756559d73;;;;0;0;0;0
29.09.2021;8500200-30;0;Выполнение завершено успешно;;"Интернет заказ: AM-49510137; Интернет заказ: AM-49510137";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210929_7063b575-8044-4b2f-9291-50d5b81bd08a.xml;;;0;0;;Аптека №7;9;29.09.2021;10:31:26;ДокОтгрВх;da751aa7-db18-4f4c-9962-8f2756559d73;;;;0;0;0;0
29.09.2021;8500119-30;593,75;Выполнение завершено успешно;;"Интернет заказ: MA-49520243; Интернет заказ: MA-49520243";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210929_f7ad2d83-f427-4150-9ed6-3552070687f6.xml;29.09.2021;8500119-30;593,75;53,98;;Аптека №7;9;29.09.2021;10:30:35;ДокОтгрВх;c7f045a5-ac16-476f-b9fe-bd97187062ea;29.09.2021 10:30;29.09.2021 10:58;30.09.2021 13:11;0;0;0;0
29.09.2021;8500119-30;593,75;Выполнение завершено успешно;;"Интернет заказ: MA-49520243; Интернет заказ: MA-49520243";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;УпдДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210929_e6ba8213-6a89-4d61-9516-5ca9a88b26f6.xml;29.09.2021;8500119-30;593,75;53,98;;Аптека №7;9;29.09.2021;10:30:35;ДокОтгрВх;c7f045a5-ac16-476f-b9fe-bd97187062ea;;;;0;0;0;0
29.09.2021;8500119-30;0;Выполнение завершено успешно;;"Интернет заказ: MA-49520243; Интернет заказ: MA-49520243";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210929_e44fefe8-c3b8-43df-8277-123545bb8fc2.xml;;;0;0;;Аптека №7;9;29.09.2021;10:30:35;ДокОтгрВх;c7f045a5-ac16-476f-b9fe-bd97187062ea;;;;0;0;0;0
29.09.2021;8500061-30;1 572,11;Выполнение завершено успешно;;"Интернет заказ: MA-49537988; Интернет заказ: MA-49537988";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210929_9a8fd434-c968-46c7-b4e2-73fc9ab0cb6b.xml;29.09.2021;8500061-30;1 572,11;142,92;;Аптека №7;9;29.09.2021;10:29:30;ДокОтгрВх;988419fb-f168-43f0-a3f9-e5f3c0ca8810;29.09.2021 10:29;29.09.2021 10:58;30.09.2021 13:11;0;0;0;0
29.09.2021;8500061-30;1 572,11;Выполнение завершено успешно;;"Интернет заказ: MA-49537988; Интернет заказ: MA-49537988";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;УпдДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210929_c2b99ee9-be5e-4ebf-be88-c7a476455509.xml;29.09.2021;8500061-30;1 572,11;142,92;;Аптека №7;9;29.09.2021;10:29:30;ДокОтгрВх;988419fb-f168-43f0-a3f9-e5f3c0ca8810;;;;0;0;0;0
29.09.2021;8500061-30;0;Выполнение завершено успешно;;"Интернет заказ: MA-49537988; Интернет заказ: MA-49537988";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210929_638822bb-dd35-4e58-ba08-2c2d34b9a8e1.xml;;;0;0;;Аптека №7;9;29.09.2021;10:29:30;ДокОтгрВх;988419fb-f168-43f0-a3f9-e5f3c0ca8810;;;;0;0;0;0
29.09.2021;16675711/15;1 083,83;Выполнение завершено успешно;;;Еаптека, ООО;7704865540 / 770401001;ООО Рога и Копыта;4025419873 / 402501001;УпдСчфДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE03c22199b89346c69781b916d81e2ea7_20210929_1097ffa5-0f94-42e8-aa14-bbaaff38f9a6.xml;29.09.2021;16675711/15;1 083,83;98,53;;Аптека №1;3;29.09.2021;10:12:03;ДокОтгрВх;829b0b6d-dd7b-4cf0-8dfa-cb3b6408c19c;29.09.2021 10:12;29.09.2021 10:58;29.09.2021 12:45;0;0;0;0
29.09.2021;16675711/15;0;Выполнение завершено успешно;;;Еаптека, ООО;7704865540 / 770401001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT__20210929_1f86a987-415c-41f1-ae26-8600b2728ed2.xml;;;0;0;;Аптека №1;3;29.09.2021;10:12:03;ДокОтгрВх;829b0b6d-dd7b-4cf0-8dfa-cb3b6408c19c;;;;0;0;0;0
29.09.2021;8499218-30;2 019,31;Выполнение завершено успешно;;"Интернет заказ: AD-49543843; Интернет заказ: AD-49543843";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;СчФктр;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210929_d0cb06ec-4cb4-43d5-b941-269e86118ec9.xml;29.09.2021;8499218-30;2 019,31;183,58;;Аптека №3;1;29.09.2021;10:11:37;ДокОтгрВх;18f7cd7a-3fbd-472b-9505-fa55016f1c1f;29.09.2021 10:11;29.09.2021 10:58;30.09.2021 13:11;0;0;0;0
29.09.2021;8499218-30;2 019,31;Выполнение завершено успешно;;"Интернет заказ: AD-49543843; Интернет заказ: AD-49543843";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;УпдДоп;ON_NSCHFDOPPR_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210929_7b09b809-42ae-4a06-83c5-afa5a0c10753.xml;29.09.2021;8499218-30;2 019,31;183,58;;Аптека №3;1;29.09.2021;10:11:37;ДокОтгрВх;18f7cd7a-3fbd-472b-9505-fa55016f1c1f;;;;0;0;0;0
29.09.2021;8499218-30;0;Выполнение завершено успешно;;"Интернет заказ: AD-49543843; Интернет заказ: AD-49543843";"Филиал АО НПК ""Катрен"" в г. Химки";5408130693 / 504743001;ООО Рога и Копыта;4025419873 / 402501001;ЭДОРеестрСертификатов;SE_RSERT_2BE911035223f7011e2addf005056917125_2BE943258b29b7711e2aba7005056917125_20210929_efb4972b-dad1-4d0c-8c11-2d2d1df01cc7.xml;;;0;0;;Аптека №3;1;29.09.2021;10:11:37;ДокОтгрВх;18f7cd7a-3fbd-472b-9505-fa55016f1c1f;;;;0;0;0;0
